"","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","leaf_temp_C","Stem_wp_bar","Leak","wrong_vine","treatment","Rep"
"511",2019-07-28,2019,209,"16:33:38",34,"B1_R2",5,1,5,0.012959329,15.90382636,268.4916411,0.321535233,-2.468867793,44.92713548,46.52793548,4.051481515,53.24910935,-13,"33.5",NA,"No","No",1,2
"512",2019-07-28,2019,209,NA,34,"B1_R2",6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA
"513",2019-07-28,2019,209,NA,34,"B1_R2",6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA
"514",2019-07-28,2019,209,NA,34,"B1_R2",6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA
"515",2019-07-28,2019,209,NA,34,"B1_R2",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA
"516",2019-07-28,2019,209,NA,34,"B1_R2",6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA
"517",2019-07-28,2019,209,NA,55,"B1_R3",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"518",2019-07-28,2019,209,NA,55,"B1_R3",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"519",2019-07-28,2019,209,NA,55,"B1_R3",1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"520",2019-07-28,2019,209,NA,55,"B1_R3",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"521",2019-07-28,2019,209,NA,55,"B1_R3",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"522",2019-07-28,2019,209,"05:56:33",55,"B1_R3",2,1,1,0.000144347,-0.395901734,454.5322163,0.009897891,0.773311875,24.05097097,24.8346871,1.440611482,49.66041953,-1.5,NA,NA,"No","No",1,3
"523",2019-07-28,2019,209,"9:45:25",55,"B1_R3",2,1,2,0.003917921,7.578665034,250.5948561,0.104272914,-2.468867793,37.16512581,38.13566774,3.721860117,39.3665047,-14,"31.3",NA,"No","No",1,3
"524",2019-07-28,2019,209,"12:01:58",55,"B1_R3",2,1,3,0.007870108,10.4037615,268.3196753,0.186112635,0.791868226,44.13497419,44.72607742,4.143838573,53.3811433,-13.8,"38.4",NA,"No","No",1,3
"525",2019-07-28,2019,209,"14:31:04",55,"B1_R3",2,1,4,0.006344683,7.641779477,260.6925291,0.125163412,-2.468867793,46.14718333,46.3169,4.864696617,51.96393071,-15.8,"37.5",-13.6,"No","No",1,3
"526",2019-07-28,2019,209,"17:11:30",55,"B1_R3",2,1,5,0.0038399,3.750151626,284.3496307,0.075092884,0.791868226,45.49762903,46.01481935,4.850365285,49.61619099,-11.7,"35.3",NA,"No","No",1,3
"527",2019-07-28,2019,209,"05:53:48",55,"B1_R3",3,1,1,0.000140133,-0.353813244,449.3245122,0.009635429,0.8179928,23.96865484,24.70971935,1.436807074,49.68003893,-1.4,NA,NA,"No","No",1,3
"528",2019-07-28,2019,209,"9:40:01",55,"B1_R3",3,1,2,0.004025127,9.242295211,267.6410849,0.145872963,-2.468867793,34.55282581,37.78848387,2.770998278,41.6175921,-13.5,"30.6",NA,"No","No",1,3
"529",2019-07-28,2019,209,"11:56:57",55,"B1_R3",3,1,3,0.0074676,9.791454988,267.0345094,0.172772232,0.791868226,43.6265871,44.36675806,4.235498662,50.82342496,-13,"36.6",NA,"No","No",1,3
"530",2019-07-28,2019,209,"14:26:23",55,"B1_R3",3,1,4,0.006349221,7.064825207,274.5519118,0.132245144,-2.468867793,45.5597,46.33638333,4.624785643,51.2980044,-16.6,"38.7",-13.6,"No","No",1,3
"531",2019-07-28,2019,209,"17:05:24",55,"B1_R3",3,1,5,0.005045668,6.506579764,251.7870734,0.096886615,0.791868226,45.57079355,45.44361935,4.967444846,50.28226067,-13,"37.9",NA,"No","No",1,3
"532",2019-07-28,2019,209,NA,55,"B1_R3",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"533",2019-07-28,2019,209,NA,55,"B1_R3",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"534",2019-07-28,2019,209,NA,55,"B1_R3",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"535",2019-07-28,2019,209,NA,55,"B1_R3",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"536",2019-07-28,2019,209,NA,55,"B1_R3",4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"537",2019-07-28,2019,209,NA,55,"B1_R3",5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"538",2019-07-28,2019,209,NA,55,"B1_R3",5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"539",2019-07-28,2019,209,NA,55,"B1_R3",5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"540",2019-07-28,2019,209,NA,55,"B1_R3",5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"541",2019-07-28,2019,209,NA,55,"B1_R3",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"542",2019-07-28,2019,209,"05:51:00",55,"B1_R3",6,1,1,6.98055e-05,-0.323603636,497.7611861,0.004804981,0.77461393,23.9015871,24.6146,1.433592727,49.67975082,-1.7,NA,NA,"No","No",1,3
"543",2019-07-28,2019,209,"9:34:14",55,"B1_R3",6,1,2,0.00383806,8.284473722,271.6746276,0.13477377,-2.468867793,34.84084839,37.65258065,2.850936368,42.06125776,-14,"29.6",NA,"No","No",1,3
"544",2019-07-28,2019,209,"11:50:50",55,"B1_R3",6,1,3,0.006238305,9.147198287,258.6991529,0.144209265,0.791868226,43.46127097,43.96111613,4.213795575,51.29899586,-14.8,"16.9",NA,"No","No",1,3
"545",2019-07-28,2019,209,"14:21:34",55,"B1_R3",6,1,4,0.005384189,6.587428269,274.1377598,0.118970832,-2.468867793,44.68925,46.17886667,4.359965853,50.04980662,-15,"37.7",-12.6,"No","No",1,3
"546",2019-07-28,2019,209,"16:58:03",55,"B1_R3",6,1,5,0.003799143,3.761782939,280.1629564,0.072089537,0.791868226,45.8165129,45.8633129,4.990923835,50.22763011,-13.2,"36.7",NA,"No","No",1,3
"547",2019-07-28,2019,209,"6:32:39",67,"B1_R4",1,1,1,0.00068563,1.422470141,342.0748267,0.048451333,0.810206786,23.77624194,24.51555484,1.413579946,49.8989409,-2.4,NA,NA,"No","No",1,1
"548",2019-07-28,2019,209,"09:46:32",67,"B1_R4",1,1,2,0.004743123,9.036519939,271.1581089,0.151370248,0.791868226,37.85154118,38.75453529,3.115180672,50.31061692,-10.9,"34.8",NA,"No","No",1,1
"549",2019-07-28,2019,209,"12:17:01",67,"B1_R4",1,1,3,0.00555349,9.569439662,228.0181436,0.117345816,-2.468867793,43.57194286,43.51098571,4.593368285,48.83740751,-15.1,"36.7",NA,"No","No",1,1
"550",2019-07-28,2019,209,"14:34:47",67,"B1_R4",1,1,4,0.008796778,9.089564972,274.4048269,0.180305275,0.791868226,46.12809355,47.27217742,4.733281108,50.61787601,-14.6,"41.5",-8.2,"No","No",1,1
"551",2019-07-28,2019,209,"17:23:29",67,"B1_R4",1,1,5,0.004703975,7.26146452,227.2955446,0.087705516,-2.468867793,43.33563548,44.47553871,5.175112901,39.08146245,-15.3,"37.2",NA,"No","No",1,1
"552",2019-07-28,2019,209,NA,67,"B1_R4",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"553",2019-07-28,2019,209,NA,67,"B1_R4",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"554",2019-07-28,2019,209,NA,67,"B1_R4",2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"555",2019-07-28,2019,209,NA,67,"B1_R4",2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"556",2019-07-28,2019,209,NA,67,"B1_R4",2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"557",2019-07-28,2019,209,NA,67,"B1_R4",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"558",2019-07-28,2019,209,NA,67,"B1_R4",3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"559",2019-07-28,2019,209,NA,67,"B1_R4",3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"560",2019-07-28,2019,209,NA,67,"B1_R4",3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"561",2019-07-28,2019,209,NA,67,"B1_R4",3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"562",2019-07-28,2019,209,"6:30:52",67,"B1_R4",4,1,1,0.000811404,2.178638179,334.2273286,0.063942434,0.810615726,22.98970323,24.53642581,1.273244283,49.94485848,-4.6,NA,NA,"No","No",1,1
"563",2019-07-28,2019,209,"09:37:21",67,"B1_R4",4,1,2,0.006307604,13.36504777,259.8835052,0.212381699,0.791868226,37.05928235,38.04363529,3.001797064,49.80508328,-11.8,"30.8",NA,"No","No",1,1
"564",2019-07-28,2019,209,"12:09:52",67,"B1_R4",4,1,3,0.007385156,9.505019001,251.1131368,0.145766708,-2.468867793,41.56528571,42.56111429,5.008451896,35.90119151,-15,"33.6",NA,"No","No",1,1
"565",2019-07-28,2019,209,"14:28:30",67,"B1_R4",4,1,4,0.006016825,5.457848141,278.7490887,0.109371634,0.791868226,47.18399032,47.32039677,5.230722828,51.11527524,-14.1,"39.5",-10.6,"No","No",1,1
"566",2019-07-28,2019,209,"17:19:16",67,"B1_R4",4,1,5,0.006296117,2.550630798,326.0209687,0.116153511,-2.468867793,43.96315806,44.83705806,5.251993687,40.62547823,-15.9,"37.1",NA,"No","No",1,1
"567",2019-07-28,2019,209,NA,67,"B1_R4",5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"568",2019-07-28,2019,209,NA,67,"B1_R4",5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"569",2019-07-28,2019,209,NA,67,"B1_R4",5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"570",2019-07-28,2019,209,NA,67,"B1_R4",5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"571",2019-07-28,2019,209,NA,67,"B1_R4",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"572",2019-07-28,2019,209,"6:28:43",67,"B1_R4",6,1,1,0.000367185,2.899957367,207.078995,0.025587077,0.816036527,23.88198387,24.49539677,1.425437754,50.18592238,-1.4,NA,NA,"No","No",1,1
"573",2019-07-28,2019,209,"09:30:20",67,"B1_R4",6,1,2,0.004803801,13.93165778,235.3486894,0.17555947,0.791868226,35.76952941,36.95980588,2.750746535,49.95705699,-11,"29.6",NA,"No","No",1,1
"574",2019-07-28,2019,209,"12:04:47",67,"B1_R4",6,1,3,0.00555495,7.477494757,234.8371023,0.097898188,-2.468867793,42.29907143,42.3208,5.543930617,33.7585822,-15.7,"34",NA,"No","No",1,1
"575",2019-07-28,2019,209,"14:22:19",67,"B1_R4",6,1,4,0.003714372,4.472761963,262.5594341,0.071030874,0.791868226,45.80407742,46.20063548,4.958740201,49.61901072,-14.4,"40.1",-12.5,"No","No",1,1
"576",2019-07-28,2019,209,"17:14:12",67,"B1_R4",6,1,5,0.002682691,1.702651239,310.7767253,0.049890646,-2.468867793,43.03861935,44.83036774,5.148654255,37.22354935,-15.1,"35.6",NA,"No","No",1,1
"577",2019-07-28,2019,209,NA,23,"B2_R1",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"578",2019-07-28,2019,209,NA,23,"B2_R1",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"579",2019-07-28,2019,209,NA,23,"B2_R1",1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"580",2019-07-28,2019,209,NA,23,"B2_R1",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"581",2019-07-28,2019,209,NA,23,"B2_R1",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"582",2019-07-28,2019,209,"5:36:46",23,"B2_R1",2,1,1,0.00020762,1.77449527,194.3490174,0.014493383,0.743673805,23.51592258,24.12127097,1.419941787,49.35733446,-3.5,NA,NA,"No","No",2,1
"583",2019-07-28,2019,209,"08:33:03",23,"B2_R1",2,1,2,0.005460712,12.19175425,275.4863652,0.218264997,0.791868226,34.71351176,35.95329412,2.545937326,50.61644239,-5.6,"31.3",NA,"No","No",2,1
"584",2019-07-28,2019,209,"11:21:40",23,"B2_R1",2,1,3,0.011003915,13.83609802,288.1602651,0.331846465,-2.468867793,38.82784286,40.6381,3.434401783,45.98889977,-14.5,"32.5",NA,"No","No",2,1
"585",2019-07-28,2019,209,"13:29:11",23,"B2_R1",2,1,4,0.013050186,16.11014794,270.2736887,0.332568545,0.791868226,43.23878387,45.04195161,3.988451725,49.77799433,-12.8,"36.1",-7.5,"No","No",2,1
"586",2019-07-28,2019,209,"16:24:28",23,"B2_R1",2,1,5,0.006650854,7.211545665,260.3242016,0.120114538,-2.468867793,46.77738065,47.4642129,5.294408887,48.14320252,-15,"34.6",NA,"No","No",2,1
"587",2019-07-28,2019,209,NA,23,"B2_R1",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"588",2019-07-28,2019,209,NA,23,"B2_R1",3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"589",2019-07-28,2019,209,NA,23,"B2_R1",3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"590",2019-07-28,2019,209,NA,23,"B2_R1",3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"591",2019-07-28,2019,209,NA,23,"B2_R1",3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"592",2019-07-28,2019,209,"5:33:13",23,"B2_R1",4,1,1,0.000332519,2.185405895,260.0794359,0.026908468,0.787526356,22.56297097,24.11705806,1.229528401,50.27900458,-1.2,NA,NA,"No","No",2,1
"593",2019-07-28,2019,209,"08:26:44",23,"B2_R1",4,1,2,0.007008498,12.95469709,297.6355015,0.312477453,0.791868226,33.43041765,35.01677647,2.338840427,50.17566051,-5.9,"29.8",NA,"No","No",2,1
"594",2019-07-28,2019,209,"11:14:48",23,"B2_R1",4,1,3,0.007226687,12.35616601,249.9963913,0.184443748,-2.468867793,38.93878571,39.4808,3.932638741,42.58936695,-15,"33.2",NA,"No","No",2,1
"595",2019-07-28,2019,209,"13:22:32",23,"B2_R1",4,1,4,0.008185082,9.97399876,271.3349249,0.187550759,0.791868226,43.88465806,44.49541935,4.285428413,51.24628959,-13.2,"38.8",-11.8,"No","No",2,1
"596",2019-07-28,2019,209,"16:20:07",23,"B2_R1",4,1,5,0.007517553,6.686787305,288.7245601,0.152392879,-2.468867793,46.65781935,47.46278387,4.742596342,52.60775907,-15.1,"35.1",NA,"No","No",2,1
"597",2019-07-28,2019,209,NA,23,"B2_R1",5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"598",2019-07-28,2019,209,NA,23,"B2_R1",5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"599",2019-07-28,2019,209,NA,23,"B2_R1",5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"600",2019-07-28,2019,209,NA,23,"B2_R1",5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"601",2019-07-28,2019,209,NA,23,"B2_R1",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"602",2019-07-28,2019,209,"5:29:39",23,"B2_R1",6,1,1,0.00045733,2.723745223,264.7682677,0.035199151,0.795232079,22.84890645,24.16901613,1.295169367,49.54090933,-3.2,NA,NA,"No","No",2,1
"603",2019-07-28,2019,209,"08:18:37",23,"B2_R1",6,1,2,0.00668985,16.41955314,279.1392878,0.324149431,0.791868226,32.1539,33.63336471,2.163362738,50.69000883,-5.8,"32.5",NA,"No","No",2,1
"604",2019-07-28,2019,209,"11:09:11",23,"B2_R1",6,1,3,0.008613092,15.58995479,269.784504,0.294231792,-2.468867793,37.21404286,37.82634286,3.01795657,50.96310059,-13.2,"30.1",NA,"No","No",2,1
"605",2019-07-28,2019,209,"13:15:58",23,"B2_R1",6,1,4,0.010205853,15.79515128,265.2170187,0.291160987,0.791868226,41.58683226,43.45684516,3.549292252,50.76124816,-10.2,"34.3",-5.7,"No","No",2,1
"606",2019-07-28,2019,209,"16:13:56",23,"B2_R1",6,1,5,0.015693999,10.20361041,318.6245667,0.432132288,-2.468867793,45.77536774,48.11703871,3.717118773,55.87311356,-13.5,"34.8",NA,"No","No",2,1
"607",2019-07-28,2019,209,"05:31:56",35,"B2_R2",1,1,1,0.000195145,-0.472783834,445.8666196,0.013788319,0.826118049,23.7057,24.60029032,1.399925342,49.68322298,-1.1,NA,NA,"No","No",2,2
"608",2019-07-28,2019,209,"8:34:26",35,"B2_R2",1,1,2,0.007595496,12.50652895,307.8278389,0.350020177,-2.468867793,33.79632903,34.66670323,2.282413749,54.10676482,-8.7,"28.3",NA,"No","No",2,2
"609",2019-07-28,2019,209,"11:20:47",35,"B2_R2",1,1,3,0.006767764,10.31452149,264.9757086,0.174286937,0.791868226,41.4853,42.11405484,3.838342114,50.45423746,-11.2,"34.5",NA,"No","No",2,2
"610",2019-07-28,2019,209,"13:27:29",35,"B2_R2",1,1,4,0.010166263,8.905427997,311.0861154,0.286094174,-2.468867793,41.64836667,43.92845,3.59952246,49.26753365,-15,"34.4",-12.8,"No","No",2,2
"611",2019-07-28,2019,209,"16:24:19",35,"B2_R2",1,1,5,0.005645939,4.099651598,293.3508653,0.099570862,0.791868226,47.99139032,48.87598065,5.350152898,50.07069163,-12.1,"37.9",NA,"No","No",2,2
"612",2019-07-28,2019,209,NA,35,"B2_R2",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"613",2019-07-28,2019,209,NA,35,"B2_R2",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"614",2019-07-28,2019,209,NA,35,"B2_R2",2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"615",2019-07-28,2019,209,NA,35,"B2_R2",2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"616",2019-07-28,2019,209,NA,35,"B2_R2",2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"617",2019-07-28,2019,209,NA,35,"B2_R2",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"618",2019-07-28,2019,209,NA,35,"B2_R2",3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"619",2019-07-28,2019,209,NA,35,"B2_R2",3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"620",2019-07-28,2019,209,NA,35,"B2_R2",3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"621",2019-07-28,2019,209,NA,35,"B2_R2",3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"622",2019-07-28,2019,209,"05:27:38",35,"B2_R2",4,1,1,8.8613e-05,-0.589365015,543.8007339,0.006128146,0.813427124,23.89093226,24.71486452,1.427441791,49.51869978,-1.3,NA,NA,"No","No",2,2
"623",2019-07-28,2019,209,"8:28:37",35,"B2_R2",4,1,2,0.005327257,10.9647635,295.2606587,0.240003361,-2.468867793,33.15097742,33.8007129,2.281605789,53.24696447,-8,"26.7",NA,"No","No",2,2
"624",2019-07-28,2019,209,"11:14:27",35,"B2_R2",4,1,3,0.008541938,14.63456028,264.2113772,0.256880175,0.791868226,39.69044194,40.76010645,3.367713104,50.83140681,-13.3,"32.4",NA,"No","No",2,2
"625",2019-07-28,2019,209,"13:22:44",35,"B2_R2",4,1,4,0.005447196,6.859176425,285.9112018,0.138302368,-2.468867793,42.10745,42.9647,3.852324603,51.1769166,-15.5,"34.7",-13.5,"No","No",2,2
"626",2019-07-28,2019,209,"16:18:29",35,"B2_R2",4,1,5,0.01021522,8.868232181,287.3641807,0.212195729,0.791868226,47.11876129,49.25762903,4.672487909,50.72686648,-14.1,"37.9",NA,"No","No",2,2
"627",2019-07-28,2019,209,NA,35,"B2_R2",5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"628",2019-07-28,2019,209,NA,35,"B2_R2",5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"629",2019-07-28,2019,209,NA,35,"B2_R2",5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"630",2019-07-28,2019,209,NA,35,"B2_R2",5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"631",2019-07-28,2019,209,NA,35,"B2_R2",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"632",2019-07-28,2019,209,"05:23:52",35,"B2_R2",6,1,1,0.000456203,-0.763676183,427.65138,0.034373501,0.802600921,23.31982581,24.7121871,1.319890929,49.74776955,-1.4,NA,NA,"No","No",2,2
"633",2019-07-28,2019,209,"8:22:22",35,"B2_R2",6,1,2,0.005430474,11.52791514,304.7686984,0.287605838,-2.468867793,31.27281935,32.84841935,1.969417519,52.15594073,-7.8,"27",NA,"No","No",2,2
"634",2019-07-28,2019,209,"11:07:37",35,"B2_R2",6,1,3,0.007763397,13.82061065,267.9489873,0.245880536,0.791868226,38.60810968,39.43835161,3.201141469,51.13494136,-9.5,"35.9",NA,"No","No",2,2
"635",2019-07-28,2019,209,"13:18:39",35,"B2_R2",6,1,4,0.014982479,18.98681591,280.8002782,0.475456301,-2.468867793,40.21863333,41.93738333,3.344558606,50.58412364,-16.7,"32.7",-11.2,"No","No",2,2
"636",2019-07-28,2019,209,"16:12:15",35,"B2_R2",6,1,5,0.012319262,3.228651881,326.9192953,0.201237657,0.791868226,48.78260323,49.54210323,5.906534166,47.60514637,-11.7,"35.7",NA,"No","No",2,2
"637",2019-07-28,2019,209,"06:00:49",48,"B2_R3",1,1,1,0.000269949,-0.321204574,417.8333174,0.019245698,0.819979055,23.64770645,24.62789677,1.389734379,49.59913752,-1.4,NA,NA,"No","No",2,3
"638",2019-07-28,2019,209,"9:09:00",48,"B2_R3",1,1,2,0.006946622,14.37761624,291.122135,0.319641699,-2.468867793,34.22883871,35.84859355,2.267541455,53.11537841,-12.4,"28.3",NA,"No","No",2,3
"639",2019-07-28,2019,209,"12:07:38",48,"B2_R3",1,1,3,0.013315091,12.10936571,307.3387014,0.398900433,0.791868226,42.82682258,44.48481935,3.442412348,55.05200356,-12.5,"31.9",NA,"No","No",2,3
"640",2019-07-28,2019,209,"13:58:06",48,"B2_R3",1,1,4,0.011140436,10.74061821,279.1327967,0.235164183,-2.468867793,45.59818333,46.12205,4.675635925,51.55748721,-16.6,"35.5",-12.6,"No","No",2,3
"641",2019-07-28,2019,209,"17:21:25",48,"B2_R3",1,1,5,0.007593849,9.093299111,273.7573861,0.171810625,0.791868226,44.08995161,45.0597,4.309919695,50.52961341,-10.5,"37.1",NA,"No","No",2,3
"642",2019-07-28,2019,209,NA,48,"B2_R3",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"643",2019-07-28,2019,209,NA,48,"B2_R3",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"644",2019-07-28,2019,209,NA,48,"B2_R3",2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"645",2019-07-28,2019,209,NA,48,"B2_R3",2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"646",2019-07-28,2019,209,NA,48,"B2_R3",2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"647",2019-07-28,2019,209,"06:04:04",48,"B2_R3",3,1,1,4.18672e-05,-0.196251165,497.8723184,0.002908898,0.770250846,23.85061935,24.68421613,1.420100589,49.6138818,-1,NA,NA,"No","No",2,3
"648",2019-07-28,2019,209,"9:14:05",48,"B2_R3",3,1,2,0.00500858,13.8188496,251.5917966,0.198110983,-2.468867793,34.85376129,35.95427097,2.565232905,51.01880965,-12.2,"28.4",NA,"No","No",2,3
"649",2019-07-28,2019,209,"12:13:18",48,"B2_R3",3,1,3,0.01419106,16.08457755,276.7325548,0.367302906,0.791868226,42.39259032,44.46526452,3.975908844,47.35018685,-11.4,"31.8",NA,"No","No",2,3
"650",2019-07-28,2019,209,"14:02:48",48,"B2_R3",3,1,4,0.009531219,10.11718478,272.999817,0.199813563,-2.468867793,45.31685,46.05615,4.676944102,50.31630406,-17,"34.5",-15.5,"No","No",2,3
"651",2019-07-28,2019,209,"17:28:46",48,"B2_R3",3,1,5,0.007723946,9.384686084,267.4937902,0.165852455,0.791868226,44.91786129,45.29009355,4.52029516,51.89758154,-11.1,"37.4",NA,"No","No",2,3
"652",2019-07-28,2019,209,NA,48,"B2_R3",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"653",2019-07-28,2019,209,NA,48,"B2_R3",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
"654",2019-07-28,2019,209,NA,48,"B2_R3",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA
